source_style,target_style,similarity,source_idx,target_idx,source_artist,target_artist,source_genre,target_genre,source_duplicate_group,target_duplicate_group
Baroque,Rococo,0.8030269742012024,73252,68719,Unknown Artist,Unknown Artist,Unknown Genre,Unknown Genre,1964,6816
Baroque,Rococo,0.7870100736618042,33940,68719,Unknown Artist,Unknown Artist,genre_painting,Unknown Genre,3443,6816
Northern_Renaissance,Rococo,0.7868372201919556,5810,68719,albrecht-durer,Unknown Artist,religious_painting,Unknown Genre,3136,6816
Northern_Renaissance,Rococo,0.7805850505828857,74368,68719,Unknown Artist,Unknown Artist,Unknown Genre,Unknown Genre,5878,6816
Baroque,Rococo,0.7743731737136841,17693,68719,rembrandt,Unknown Artist,religious_painting,Unknown Genre,3084,6816
Mannerism_Late_Renaissance,Rococo,0.8254926800727844,63378,20690,Unknown Artist,Unknown Artist,portrait,portrait,1719,6817
Baroque,Rococo,0.8217491507530212,31050,20690,anthony-van-dyck,Unknown Artist,portrait,portrait,5799,6817
Baroque,Rococo,0.813312828540802,28250,20690,Unknown Artist,Unknown Artist,portrait,portrait,6155,6817
Baroque,Rococo,0.8029789924621582,71631,20690,Unknown Artist,Unknown Artist,Unknown Genre,portrait,3038,6817
Baroque,Rococo,0.8026151061058044,17743,20690,rembrandt,Unknown Artist,portrait,portrait,3672,6817
Northern_Renaissance,Mannerism_Late_Renaissance,0.8919222354888916,46263,23814,hans-holbein-the-younger,Unknown Artist,portrait,portrait,1202,6818
High_Renaissance,Mannerism_Late_Renaissance,0.8697237968444824,42955,23814,Unknown Artist,Unknown Artist,portrait,portrait,4802,6818
High_Renaissance,Mannerism_Late_Renaissance,0.8659587502479553,65674,23814,titian,Unknown Artist,portrait,portrait,1454,6818
High_Renaissance,Mannerism_Late_Renaissance,0.8648452162742615,43388,23814,titian,Unknown Artist,portrait,portrait,6706,6818
High_Renaissance,Mannerism_Late_Renaissance,0.8624911308288574,34101,23814,raphael,Unknown Artist,portrait,portrait,3547,6818
Mannerism_Late_Renaissance,Baroque,0.8618202209472656,32888,64686,paolo-veronese,Unknown Artist,portrait,portrait,3037,6819
Mannerism_Late_Renaissance,Baroque,0.8516467809677124,64952,64686,Unknown Artist,Unknown Artist,portrait,portrait,96,6819
Northern_Renaissance,Baroque,0.8366494178771973,41761,64686,Unknown Artist,Unknown Artist,portrait,portrait,865,6819
Mannerism_Late_Renaissance,Baroque,0.8263633847236633,32701,64686,titian,Unknown Artist,portrait,portrait,1846,6819
Mannerism_Late_Renaissance,Baroque,0.8216440677642822,51411,64686,Unknown Artist,Unknown Artist,portrait,portrait,5578,6819
Early_Renaissance,High_Renaissance,0.8859718441963196,21567,26142,Unknown Artist,Unknown Artist,religious_painting,religious_painting,7102,6822
Early_Renaissance,High_Renaissance,0.8690886497497559,41206,26142,Unknown Artist,Unknown Artist,religious_painting,religious_painting,5961,6822
Early_Renaissance,High_Renaissance,0.8657307624816895,30954,26142,Unknown Artist,Unknown Artist,religious_painting,religious_painting,1083,6822
Early_Renaissance,High_Renaissance,0.8653737902641296,50829,26142,Unknown Artist,Unknown Artist,religious_painting,religious_painting,4861,6822
Early_Renaissance,High_Renaissance,0.8639705181121826,40412,26142,Unknown Artist,Unknown Artist,religious_painting,religious_painting,1510,6822
Northern_Renaissance,Mannerism_Late_Renaissance,0.8744932413101196,69185,45891,Unknown Artist,titian,Unknown Genre,religious_painting,932,6823
Northern_Renaissance,Mannerism_Late_Renaissance,0.8735133409500122,81151,45891,Unknown Artist,titian,Unknown Genre,religious_painting,3772,6823
High_Renaissance,Mannerism_Late_Renaissance,0.8676134943962097,49432,45891,Unknown Artist,titian,religious_painting,religious_painting,5072,6823
High_Renaissance,Mannerism_Late_Renaissance,0.8644828200340271,55727,45891,Unknown Artist,titian,religious_painting,religious_painting,5652,6823
High_Renaissance,Mannerism_Late_Renaissance,0.8641790151596069,76525,45891,Unknown Artist,titian,Unknown Genre,religious_painting,5789,6823
Baroque,Rococo,0.8467822670936584,70402,44067,Unknown Artist,Unknown Artist,Unknown Genre,portrait,6291,6824
Baroque,Rococo,0.8388417363166809,65010,44067,frans-hals,Unknown Artist,portrait,portrait,4095,6824
Mannerism_Late_Renaissance,Rococo,0.8266108632087708,40505,44067,Unknown Artist,Unknown Artist,portrait,portrait,85,6824
Baroque,Rococo,0.8252895474433899,6379,44067,rembrandt,Unknown Artist,Unknown Genre,portrait,1678,6824
High_Renaissance,Rococo,0.8237764239311218,25260,44067,titian,Unknown Artist,portrait,portrait,5887,6824
Early_Renaissance,High_Renaissance,0.9258286356925964,25709,55857,pietro-perugino,pietro-perugino,religious_painting,religious_painting,3103,6825
Early_Renaissance,High_Renaissance,0.9166561961174011,56967,55857,Unknown Artist,pietro-perugino,religious_painting,religious_painting,343,6825
Early_Renaissance,High_Renaissance,0.9153620004653931,55620,55857,Unknown Artist,pietro-perugino,religious_painting,religious_painting,7026,6825
Early_Renaissance,High_Renaissance,0.9101198315620422,25515,55857,pietro-perugino,pietro-perugino,religious_painting,religious_painting,4296,6825
Early_Renaissance,High_Renaissance,0.9049901962280273,56798,55857,Unknown Artist,pietro-perugino,religious_painting,religious_painting,3856,6825
High_Renaissance,Mannerism_Late_Renaissance,0.8544020056724548,30981,40899,Unknown Artist,tintoretto,religious_painting,religious_painting,3879,6826
High_Renaissance,Mannerism_Late_Renaissance,0.848546028137207,22541,40899,raphael,tintoretto,religious_painting,religious_painting,7031,6826
High_Renaissance,Mannerism_Late_Renaissance,0.8464415073394775,25069,40899,Unknown Artist,tintoretto,religious_painting,religious_painting,2623,6826
High_Renaissance,Mannerism_Late_Renaissance,0.8432685136795044,24418,40899,titian,tintoretto,religious_painting,religious_painting,3879,6826
High_Renaissance,Mannerism_Late_Renaissance,0.8414825797080994,39920,40899,raphael,tintoretto,religious_painting,religious_painting,1630,6826
Early_Renaissance,Mannerism_Late_Renaissance,0.8373249769210815,24924,56317,Unknown Artist,el-greco,religious_painting,religious_painting,5026,6827
Early_Renaissance,Mannerism_Late_Renaissance,0.8327966332435608,22041,56317,Unknown Artist,el-greco,religious_painting,religious_painting,1435,6827
Early_Renaissance,Mannerism_Late_Renaissance,0.8286618590354919,44853,56317,Unknown Artist,el-greco,portrait,religious_painting,3440,6827
High_Renaissance,Mannerism_Late_Renaissance,0.8228948712348938,45631,56317,Unknown Artist,el-greco,religious_painting,religious_painting,6110,6827
Northern_Renaissance,Mannerism_Late_Renaissance,0.8154409527778625,56472,56317,Unknown Artist,el-greco,religious_painting,religious_painting,5065,6827
Mannerism_Late_Renaissance,Rococo,0.8243839740753174,47089,41989,tintoretto,Unknown Artist,portrait,portrait,1370,6828
Baroque,Rococo,0.8232219815254211,28504,41989,Unknown Artist,Unknown Artist,portrait,portrait,2929,6828
Baroque,Rococo,0.8229948878288269,6783,41989,rembrandt,Unknown Artist,portrait,portrait,4126,6828
Baroque,Rococo,0.8203510642051697,30064,41989,anthony-van-dyck,Unknown Artist,portrait,portrait,2437,6828
High_Renaissance,Rococo,0.8087236881256104,65576,41989,titian,Unknown Artist,portrait,portrait,4873,6828
Early_Renaissance,Northern_Renaissance,0.8783765435218811,45383,7634,Unknown Artist,albrecht-durer,sketch_and_study,genre_painting,5415,6829
High_Renaissance,Northern_Renaissance,0.8747519850730896,41037,7634,michelangelo,albrecht-durer,sketch_and_study,genre_painting,2476,6829
High_Renaissance,Northern_Renaissance,0.8716608285903931,29376,7634,michelangelo,albrecht-durer,sketch_and_study,genre_painting,5054,6829
Early_Renaissance,Northern_Renaissance,0.8697859048843384,71348,7634,Unknown Artist,albrecht-durer,Unknown Genre,genre_painting,6120,6829
High_Renaissance,Northern_Renaissance,0.8690985441207886,27974,7634,michelangelo,albrecht-durer,sketch_and_study,genre_painting,2214,6829
Early_Renaissance,Northern_Renaissance,0.8950142860412598,42018,22586,Unknown Artist,hans-holbein-the-younger,religious_painting,religious_painting,1143,6831
High_Renaissance,Northern_Renaissance,0.8856480121612549,38316,22586,Unknown Artist,hans-holbein-the-younger,religious_painting,religious_painting,4511,6831
Early_Renaissance,Northern_Renaissance,0.8825716376304626,24831,22586,Unknown Artist,hans-holbein-the-younger,religious_painting,religious_painting,4121,6831
High_Renaissance,Northern_Renaissance,0.8816869854927063,56390,22586,Unknown Artist,hans-holbein-the-younger,religious_painting,religious_painting,946,6831
Early_Renaissance,Northern_Renaissance,0.880400538444519,55920,22586,pietro-perugino,hans-holbein-the-younger,religious_painting,religious_painting,5781,6831
High_Renaissance,Mannerism_Late_Renaissance,0.8045933246612549,32849,19857,Unknown Artist,Unknown Artist,portrait,portrait,1128,6832
High_Renaissance,Mannerism_Late_Renaissance,0.7821282744407654,70215,19857,Unknown Artist,Unknown Artist,Unknown Genre,portrait,2298,6832
High_Renaissance,Mannerism_Late_Renaissance,0.7810211777687073,64870,19857,Unknown Artist,Unknown Artist,portrait,portrait,6865,6832
Northern_Renaissance,Mannerism_Late_Renaissance,0.7803807854652405,63770,19857,hans-holbein-the-younger,Unknown Artist,portrait,portrait,6373,6832
Early_Renaissance,Mannerism_Late_Renaissance,0.7798218727111816,34370,19857,pietro-perugino,Unknown Artist,portrait,portrait,3244,6832
Baroque,Rococo,0.8291040062904358,55400,46280,Unknown Artist,Unknown Artist,genre_painting,genre_painting,1136,6833
Baroque,Rococo,0.8221513032913208,52214,46280,Unknown Artist,Unknown Artist,genre_painting,genre_painting,7032,6833
Baroque,Rococo,0.820354163646698,35017,46280,Unknown Artist,Unknown Artist,genre_painting,genre_painting,5189,6833
Baroque,Rococo,0.8152825832366943,55262,46280,Unknown Artist,Unknown Artist,genre_painting,genre_painting,2644,6833
Northern_Renaissance,Rococo,0.8128867745399475,81123,46280,Unknown Artist,Unknown Artist,Unknown Genre,genre_painting,508,6833
Mannerism_Late_Renaissance,Baroque,0.8775728940963745,45537,56961,paolo-veronese,Unknown Artist,religious_painting,religious_painting,6406,6834
Mannerism_Late_Renaissance,Baroque,0.8723934292793274,76235,56961,Unknown Artist,Unknown Artist,Unknown Genre,religious_painting,6914,6834
Mannerism_Late_Renaissance,Baroque,0.86990886926651,56953,56961,paolo-veronese,Unknown Artist,religious_painting,religious_painting,3193,6834
Mannerism_Late_Renaissance,Baroque,0.8654249310493469,47532,56961,tintoretto,Unknown Artist,religious_painting,religious_painting,6009,6834
Mannerism_Late_Renaissance,Baroque,0.8648930191993713,74449,56961,Unknown Artist,Unknown Artist,Unknown Genre,religious_painting,1481,6834
Baroque,Rococo,0.864290177822113,71631,42198,Unknown Artist,Unknown Artist,Unknown Genre,portrait,3038,6835
Baroque,Rococo,0.8553860187530518,769,42198,rembrandt,Unknown Artist,portrait,portrait,2810,6835
Baroque,Rococo,0.8498614430427551,41598,42198,Unknown Artist,Unknown Artist,portrait,portrait,5920,6835
Baroque,Rococo,0.8407971858978271,23086,42198,Unknown Artist,Unknown Artist,portrait,portrait,4293,6835
High_Renaissance,Rococo,0.8325997591018677,48496,42198,titian,Unknown Artist,portrait,portrait,3163,6835
Baroque,Rococo,0.8237648606300354,23320,63514,joshua-reynolds,Unknown Artist,portrait,portrait,4708,6836
Baroque,Rococo,0.8089115023612976,78588,63514,Unknown Artist,Unknown Artist,Unknown Genre,portrait,4413,6836
Baroque,Rococo,0.803152322769165,78685,63514,Unknown Artist,Unknown Artist,Unknown Genre,portrait,7130,6836
Baroque,Rococo,0.7997594475746155,30768,63514,frans-hals,Unknown Artist,portrait,portrait,1937,6836
Baroque,Rococo,0.7886186242103577,52455,63514,frans-hals,Unknown Artist,portrait,portrait,6838,6836
High_Renaissance,Northern_Renaissance,0.8148025274276733,38058,37515,titian,lucas-cranach-the-elder,religious_painting,religious_painting,7007,6837
Early_Renaissance,Northern_Renaissance,0.810270369052887,44215,37515,Unknown Artist,lucas-cranach-the-elder,religious_painting,religious_painting,6947,6837
Early_Renaissance,Northern_Renaissance,0.8096166849136353,27413,37515,leonardo-da-vinci,lucas-cranach-the-elder,sketch_and_study,religious_painting,5360,6837
Early_Renaissance,Northern_Renaissance,0.8092062473297119,36632,37515,Unknown Artist,lucas-cranach-the-elder,religious_painting,religious_painting,1809,6837
High_Renaissance,Northern_Renaissance,0.8089189529418945,28387,37515,titian,lucas-cranach-the-elder,sketch_and_study,religious_painting,835,6837
High_Renaissance,Baroque,0.8345474004745483,79382,52455,Unknown Artist,frans-hals,Unknown Genre,portrait,3023,6838
High_Renaissance,Baroque,0.8076308369636536,64971,52455,Unknown Artist,frans-hals,portrait,portrait,5830,6838
Early_Renaissance,Baroque,0.7945433855056763,48672,52455,Unknown Artist,frans-hals,religious_painting,portrait,751,6838
High_Renaissance,Baroque,0.791087806224823,35573,52455,titian,frans-hals,portrait,portrait,4790,6838
Northern_Renaissance,Baroque,0.7909685969352722,2807,52455,albrecht-durer,frans-hals,portrait,portrait,6091,6838
High_Renaissance,Northern_Renaissance,0.8594735264778137,56913,63732,titian,Unknown Artist,religious_painting,portrait,2270,6839
Early_Renaissance,Northern_Renaissance,0.8496775031089783,38878,63732,pietro-perugino,Unknown Artist,religious_painting,portrait,3660,6839
Early_Renaissance,Northern_Renaissance,0.8413255214691162,31889,63732,Unknown Artist,Unknown Artist,religious_painting,portrait,3855,6839
Early_Renaissance,Northern_Renaissance,0.8390477895736694,24275,63732,Unknown Artist,Unknown Artist,religious_painting,portrait,1751,6839
Early_Renaissance,Northern_Renaissance,0.8348976969718933,56098,63732,Unknown Artist,Unknown Artist,religious_painting,portrait,3998,6839
Early_Renaissance,High_Renaissance,0.9274795651435852,21752,46471,Unknown Artist,raphael,religious_painting,religious_painting,608,6840
Early_Renaissance,High_Renaissance,0.9249107837677002,56604,46471,leonardo-da-vinci,raphael,religious_painting,religious_painting,4087,6840
Northern_Renaissance,High_Renaissance,0.9187614917755127,4321,46471,albrecht-durer,raphael,religious_painting,religious_painting,1843,6840
Early_Renaissance,High_Renaissance,0.917732834815979,69439,46471,Unknown Artist,raphael,Unknown Genre,religious_painting,1263,6840
Northern_Renaissance,High_Renaissance,0.9170299172401428,25485,46471,Unknown Artist,raphael,religious_painting,religious_painting,3451,6840
Northern_Renaissance,Mannerism_Late_Renaissance,0.8517643213272095,49917,44982,hieronymus-bosch,el-greco,religious_painting,religious_painting,124,6841
Early_Renaissance,Mannerism_Late_Renaissance,0.8406064510345459,23112,44982,pietro-perugino,el-greco,religious_painting,religious_painting,1415,6841
Early_Renaissance,Mannerism_Late_Renaissance,0.8352837562561035,27489,44982,Unknown Artist,el-greco,portrait,religious_painting,2983,6841
Early_Renaissance,Mannerism_Late_Renaissance,0.8307226896286011,56098,44982,Unknown Artist,el-greco,religious_painting,religious_painting,3998,6841
Early_Renaissance,Mannerism_Late_Renaissance,0.8285248279571533,22041,44982,Unknown Artist,el-greco,religious_painting,religious_painting,1435,6841
High_Renaissance,Northern_Renaissance,0.8411696553230286,73606,61077,Unknown Artist,Unknown Artist,Unknown Genre,landscape,6876,6842
High_Renaissance,Northern_Renaissance,0.8223632574081421,68622,61077,Unknown Artist,Unknown Artist,Unknown Genre,landscape,584,6842
High_Renaissance,Northern_Renaissance,0.8167739510536194,29435,61077,Unknown Artist,Unknown Artist,landscape,landscape,5425,6842
High_Renaissance,Northern_Renaissance,0.8142575025558472,74349,61077,Unknown Artist,Unknown Artist,Unknown Genre,landscape,3372,6842
High_Renaissance,Northern_Renaissance,0.8130050301551819,70984,61077,Unknown Artist,Unknown Artist,Unknown Genre,landscape,5731,6842
Early_Renaissance,Rococo,0.8493773341178894,56892,25575,Unknown Artist,Unknown Artist,religious_painting,religious_painting,5376,6843
Early_Renaissance,Rococo,0.8486774563789368,56665,25575,Unknown Artist,Unknown Artist,religious_painting,religious_painting,2880,6843
Early_Renaissance,Rococo,0.8451841473579407,41936,25575,Unknown Artist,Unknown Artist,religious_painting,religious_painting,2598,6843
Early_Renaissance,Rococo,0.8441157341003418,23112,25575,pietro-perugino,Unknown Artist,religious_painting,religious_painting,1415,6843
Early_Renaissance,Rococo,0.8436907529830933,39075,25575,Unknown Artist,Unknown Artist,religious_painting,religious_painting,980,6843
High_Renaissance,Rococo,0.8604466915130615,49235,44846,titian,thomas-gainsborough,portrait,portrait,5943,6844
Baroque,Rococo,0.8586214780807495,30064,44846,anthony-van-dyck,thomas-gainsborough,portrait,portrait,2437,6844
Mannerism_Late_Renaissance,Rococo,0.837632417678833,65625,44846,titian,thomas-gainsborough,portrait,portrait,3754,6844
Baroque,Rococo,0.8358142971992493,32932,44846,anthony-van-dyck,thomas-gainsborough,portrait,portrait,735,6844
Baroque,Rococo,0.8349078297615051,63907,44846,Unknown Artist,thomas-gainsborough,portrait,portrait,4934,6844
Baroque,Rococo,0.7917345762252808,6783,52123,rembrandt,Unknown Artist,portrait,portrait,4126,6845
